"","ID","Species","Year","Author","Location","Latitude","Longitude","Data_source_type"
"187","LPD 6926","Ardea purpurea",1973,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"188","LPD 6907","Ardea cinerea",1973,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"189","LPD 6906","Bubulcus ibis",1973,"{de Juana, 2004 #2200}","Spain",40.41,"4.31","Unknown"
"190","LPD 6905","Egretta garzetta",1973,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"191","LPD 6904","Ardeola ralloides",1973,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"192","LPD 6903","Nycticorax nycticorax",1973,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"193","LPD 6902","Thalasseus sandvicensis",1973,"{Dies, 2004 #2199}","Albufera de Valencia",39.333504,"-0.346729","Secondary source"
"194","LPD 1226","Ardea purpurea",1973,"{Hafner, 2000 #1210}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"195","LPD 10838","Capra pyrenaica",1974,"{Escós, 2008 #2538}","Gredos, Central Spain",40.3,"-5.08333","Journal"
"196","LPD 10836","Capra pyrenaica",1974,"{Escós, 2008 #2538}","Tortosa-Beceite, western Spain",40.81667,"0.16667","Journal"
"197","LPD 10746","Aquila adalberti",1974,"{Ortega, 2009 #2491}","Southern area of range, Spain",38.03722,"-4.77306","Journal"
"198","LPD 10745","Aquila adalberti",1974,"{Ortega, 2009 #2491}","Western area of range, Spain",39.40583,"-6.70056","Journal"
"199","LPD 10744","Aquila adalberti",1974,"{Ortega, 2009 #2491}","Northern area of range, Spain",40.67944,"-4.22444","Journal"
"200","LPD 10737","Aquila adalberti",1974,"{Ortega, 2009 #2491}","Central area of range, Spain",39.21222,"-4.58278","Journal"
"201","LPD 10693","Sus scrofa",1974,"{Uzal, 2004 #2457}","Regional Hunting Reserve of Somiedo, Asturias community, Northern Spain",43.066667,"-6.133333","Journal"
"202","LPD 10517","Aegypius monachus",1974,"{De la Puente, 2007 #2402}","Extremadura, Spain",39.775,"-6.03833","Secondary source"
"203","LPD 9059","Larus michahellis",1974,"{Morais, 1998 #2051}","Berlenga Island Nature Reserve",39.41667,"-9.50139","Journal"
"204","LPD 8518","Aquila adalberti",1974,"{Ferrer, 2008 #1891} updated with {López-López, 2011 #2497} updated with {Ferrer, 2013 #3466}","Doñana National Park, south-western Spain",37,"-6.5","Journal"
"205","LPD 7365","Phoenicopterus roseus",1974,"{Childress, 2007-2008 #2236} updated with {Rendón-Martos, 2009 #4375}","Fuente de Piedra, Spain",37.11667,"-4.78333","Journal"
"206","LPD 7353","Neovison vison",1974,"{Jiménez, 1996 #2912}","Teruel and Castellon provinces, eastern Spain",40.66667,"-0.66667","Journal"
"207","LPD 7232","Tringa totanus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"208","LPD 7231","Tringa ochropus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"209","LPD 7230","Tringa nebularia",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"210","LPD 7228","Tringa erythropus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"211","LPD 7226","Numenius arquata",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"212","LPD 7225","Limosa lapponica",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"213","LPD 7220","Arenaria interpres",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"214","LPD 7218","Limosa limosa",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"215","LPD 7217","Gallinago gallinago",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"216","LPD 7215","Calidris alpina",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"217","LPD 7213","Calidris minuta",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"218","LPD 7212","Calidris alba",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"219","LPD 7210","Vanellus vanellus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"220","LPD 7209","Pluvialis squatarola",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"221","LPD 7207","Charadrius alexandrinus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"222","LPD 7206","Charadrius hiaticula",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"223","LPD 7205","Recurvirostra avosetta",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"224","LPD 7195","Fulica atra",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"225","LPD 7194","Mergus serrator",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"226","LPD 7193","Melanitta nigra",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"227","LPD 7192","Aythya fuligula",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"228","LPD 7191","Aythya ferina",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"229","LPD 7190","Netta rufina",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"230","LPD 7189","Spatula clypeata",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"231","LPD 7188","Anas acuta",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"232","LPD 7187","Anas platyrhynchos",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"233","LPD 7186","Anas crecca",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"234","LPD 7185","Mareca strepera",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"235","LPD 7184","Mareca penelope",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"236","LPD 7183","Tadorna tadorna",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"237","LPD 7182","Anser anser",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"238","LPD 7181","Phoenicopterus roseus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"239","LPD 7172","Phalacrocorax carbo",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"240","LPD 7171","Podiceps nigricollis",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"241","LPD 7170","Podiceps cristatus",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"242","LPD 7169","Tachybaptus ruficollis",1974,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"243","LPD 7069","Spatula clypeata",1974,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"244","LPD 7068","Anas platyrhynchos",1974,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"245","LPD 7067","Anas crecca",1974,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"246","LPD 7066","Mareca penelope",1974,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"247","LPD 6952","Larus fuscus",1974,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"248","LPD 6937","Recurvirostra avosetta",1974,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"249","LPD 6929","Falco tinnunculus",1974,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"250","LPD 6927","Plegadis falcinellus",1974,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"251","LPD 6902","Thalasseus sandvicensis",1974,"{Dies, 2004 #2199}","Albufera de Valencia",39.333504,"-0.346729","Secondary source"
"252","LPD 6548","Fulica atra",1974,"{Reserva Biológica de Doñana, 2008 #2910}","Doñana, Spain",37,"-6.41667","Secondary source"
"253","LPD 1321","Netta rufina",1974,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"254","LPD 1277","Ciconia ciconia",1974,"Replaced with {Rodríguez, 1995 #1260}","Spain",40,"-4","Secondary source"
"255","LPD 603","Ovis aries",1974,"{Escos, 1992 #386}","The Park of Sierras de Cazorla y Segura, Spain",37.91667,"-2.91667","Journal"
"256","LPD 556","Dama dama",1974,"{Escos, 1992 #386}","The Park of Sierras de Cazorla y Segura, Spain",37.91667,"-2.91667","Journal"
"257","LPD 543","Cervus elaphus",1974,"{Escos, 1992 #386}","The Park of Sierras de Cazorla y Segura, Spain",37.91667,"-2.91667","Journal"
"258","LPD 10693","Sus scrofa",1975,"{Uzal, 2004 #2457}","Regional Hunting Reserve of Somiedo, Asturias community, Northern Spain",43.066667,"-6.133333","Journal"
"259","LPD 9059","Larus michahellis",1975,"{Morais, 1998 #2051}","Berlenga Island Nature Reserve",39.41667,"-9.50139","Journal"
"260","LPD 8518","Aquila adalberti",1975,"{Ferrer, 2008 #1891} updated with {López-López, 2011 #2497} updated with {Ferrer, 2013 #3466}","Doñana National Park, south-western Spain",37,"-6.5","Journal"
"261","LPD 7365","Phoenicopterus roseus",1975,"{Childress, 2007-2008 #2236} updated with {Rendón-Martos, 2009 #4375}","Fuente de Piedra, Spain",37.11667,"-4.78333","Journal"
"262","LPD 7353","Neovison vison",1975,"{Jiménez, 1996 #2912}","Teruel and Castellon provinces, eastern Spain",40.66667,"-0.66667","Journal"
"263","LPD 7195","Fulica atra",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"264","LPD 7194","Mergus serrator",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"265","LPD 7193","Melanitta nigra",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"266","LPD 7192","Aythya fuligula",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"267","LPD 7191","Aythya ferina",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"268","LPD 7190","Netta rufina",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"269","LPD 7189","Spatula clypeata",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"270","LPD 7188","Anas acuta",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"271","LPD 7187","Anas platyrhynchos",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"272","LPD 7186","Anas crecca",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"273","LPD 7185","Mareca strepera",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"274","LPD 7184","Mareca penelope",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"275","LPD 7183","Tadorna tadorna",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"276","LPD 7181","Phoenicopterus roseus",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"277","LPD 7178","Ardea cinerea",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"278","LPD 7176","Egretta garzetta",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"279","LPD 7172","Phalacrocorax carbo",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"280","LPD 7171","Podiceps nigricollis",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"281","LPD 7170","Podiceps cristatus",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"282","LPD 7169","Tachybaptus ruficollis",1975,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"283","LPD 7069","Spatula clypeata",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"284","LPD 7068","Anas platyrhynchos",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"285","LPD 7067","Anas crecca",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"286","LPD 7066","Mareca penelope",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"287","LPD 7064","Anser anser",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"288","LPD 7063","Circus aeruginosus",1975,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"289","LPD 6952","Larus fuscus",1975,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"290","LPD 6929","Falco tinnunculus",1975,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"291","LPD 6927","Plegadis falcinellus",1975,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"292","LPD 6911","Circus aeruginosus",1975,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"293","LPD 6910","Milvus migrans",1975,"{de Juana, 2004 #2200}","Spain",40.43333,"-4.41667","Unknown"
"294","LPD 6902","Thalasseus sandvicensis",1975,"{Dies, 2004 #2199}","Albufera de Valencia",39.333504,"-0.346729","Secondary source"
"295","LPD 6838","Oxyura leucocephala",1975,"{Torres Esquivias, 2003 #2222}","Southern Spain",37.06667,"-5.08333","Unknown"
"296","LPD 6548","Fulica atra",1975,"{Reserva Biológica de Doñana, 2008 #2910}","Doñana, Spain",37,"-6.41667","Secondary source"
"297","LPD 1321","Netta rufina",1975,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"298","LPD 1273","Bucephala clangula",1975,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"299","LPD 1245","Aythya fuligula",1975,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"300","LPD 1196","Anas platyrhynchos",1975,"{Wetlands International, 2002 #1119}","Portugal, Spain",39.66278,"-7.04167","Secondary source"
"301","LPD 12461","Charadrius hiaticula",1976,"{Rufino, 1990 #3242}","Aveiro, Tejo, Sado and Faro estuaries",38.974491,"-8.93054","Journal"
"302","LPD 12460","Limosa lapponica",1976,"{Rufino, 1990 #3242}","Aveiro, Tejo, Sado and Faro estuaries",38.974491,"-8.93054","Journal"
"303","LPD 12459","Pluvialis squatarola",1976,"{Rufino, 1990 #3242}","Aveiro, Tejo, Sado and Faro estuaries",38.974491,"-8.93054","Journal"
"304","LPD 12458","Calidris alpina",1976,"{Rufino, 1990 #3242}","Aveiro, Tejo, Sado and Faro estuaries",38.974491,"-8.93054","Journal"
"305","LPD 10838","Capra pyrenaica",1976,"{Escós, 2008 #2538}","Gredos, Central Spain",40.3,"-5.08333","Journal"
"306","LPD 10693","Sus scrofa",1976,"{Uzal, 2004 #2457}","Regional Hunting Reserve of Somiedo, Asturias community, Northern Spain",43.066667,"-6.133333","Journal"
"307","LPD 10631","Gyps fulvus",1976,"{Del Moral, 2010 #2438}","Asturias autonomous community, Spain",43.33333,"-5.8","Government report"
"308","LPD 8518","Aquila adalberti",1976,"{Ferrer, 2008 #1891} updated with {López-López, 2011 #2497} updated with {Ferrer, 2013 #3466}","Doñana National Park, south-western Spain",37,"-6.5","Journal"
"309","LPD 7365","Phoenicopterus roseus",1976,"{Childress, 2007-2008 #2236} updated with {Rendón-Martos, 2009 #4375}","Fuente de Piedra, Spain",37.11667,"-4.78333","Journal"
"310","LPD 7353","Neovison vison",1976,"{Jiménez, 1996 #2912}","Teruel and Castellon provinces, eastern Spain",40.66667,"-0.66667","Journal"
"311","LPD 7195","Fulica atra",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"312","LPD 7194","Mergus serrator",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"313","LPD 7193","Melanitta nigra",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"314","LPD 7192","Aythya fuligula",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"315","LPD 7191","Aythya ferina",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"316","LPD 7190","Netta rufina",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"317","LPD 7189","Spatula clypeata",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"318","LPD 7188","Anas acuta",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"319","LPD 7187","Anas platyrhynchos",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"320","LPD 7186","Anas crecca",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"321","LPD 7185","Mareca strepera",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"322","LPD 7184","Mareca penelope",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"323","LPD 7183","Tadorna tadorna",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"324","LPD 7182","Anser anser",1976,"{Galewski, 2008 #2921}","Delta del Ebro, Spain",40.71028,"0.84417","Unpublished report"
"325","LPD 7064","Anser anser",1976,"{Palacios Alberti, 1999 #2227}","Villafafila lagoon, Spain",41.83333,"-5.61667","Secondary source"
"326","LPD 6952","Larus fuscus",1976,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"327","LPD 6929","Falco tinnunculus",1976,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
"328","LPD 6927","Plegadis falcinellus",1976,"{Institut Català d’Ornitologia, 1996-2007 #2903}","Ebro delta, Spain",40.71028,"0.84417","Secondary source"
